pt,X_GK,Y_GK,x_km,y_km
832,4390800.51,4586184.74,9.049509999999776,9.940770000000484
833,4390800.51,4586096.77,9.049509999999776,9.852799999999814
834,4390840.91,4586008.79,9.089910000000149,9.764820000000299
835,4390881.31,4585920.82,9.13030999999959,9.67685000000056
836,4390881.31,4585832.85,9.13030999999959,9.588879999999888
837,4390921.71,4585744.88,9.170709999999962,9.500910000000149
838,4390921.71,4585656.91,9.170709999999962,9.41294000000041
839,4390921.71,4585568.94,9.170709999999962,9.32497000000067
840,4390921.71,4585480.97,9.170709999999962,9.237
841,4390962.11,4585392.99,9.211110000000335,9.149020000000485
842,4390962.11,4585305.02,9.211110000000335,9.061049999999813
843,4391002.51,4585217.05,9.251509999999776,8.973080000000074
844,4391042.91,4585129.08,9.291910000000149,8.885110000000335
845,4391042.91,4585041.11,9.291910000000149,8.797140000000596
846,4391083.31,4585041.11,9.332309999999591,8.797140000000596
847,4391123.71,4584953.14,9.372709999999962,8.709169999999926
848,4391164.11,4584865.17,9.413110000000335,8.621200000000186
849,4391204.51,4584865.17,9.453509999999776,8.621200000000186
850,4391244.91,4584777.2,9.493910000000149,8.533230000000447
851,4391285.31,4584777.2,9.534309999999591,8.533230000000447
852,4391325.71,4584689.22,9.574709999999962,8.44525
853,4391366.11,4584689.22,9.615110000000335,8.44525
854,4391406.51,4584601.25,9.655509999999776,8.35728000000026
855,4391446.91,4584601.25,9.695910000000149,8.35728000000026
856,4391487.31,4584601.25,9.736309999999591,8.35728000000026
857,4391527.71,4584601.25,9.776709999999962,8.35728000000026
858,4391568.11,4584601.25,9.817110000000335,8.35728000000026
859,4391608.5,4584601.25,9.8575,8.35728000000026
860,4391648.9,4584601.25,9.897900000000373,8.35728000000026
861,4391689.3,4584513.28,9.938299999999813,8.269310000000521
862,4391729.7,4584513.28,9.978700000000186,8.269310000000521
863,4391770.1,4584513.28,10.019099999999627,8.269310000000521
864,4391810.5,4584513.28,10.0595,8.269310000000521
865,4391850.9,4584513.28,10.099900000000373,8.269310000000521
866,4391891.3,4584425.31,10.140299999999813,8.181339999999851
867,4391931.7,4584337.34,10.180700000000186,8.093370000000112
868,4391972.1,4584337.34,10.221099999999627,8.093370000000112
869,4392012.5,4584337.34,10.2615,8.093370000000112
870,4392052.9,4584337.34,10.301900000000373,8.093370000000112
871,4392093.3,4584249.37,10.342299999999813,8.005400000000373
872,4392133.7,4584161.4,10.382700000000186,7.917430000000634
873,4392174.1,4584161.4,10.423099999999627,7.917430000000634
874,4392214.5,4584161.4,10.4635,7.917430000000634
875,4392254.9,4584161.4,10.503900000000373,7.917430000000634
876,4392295.3,4584161.4,10.544299999999813,7.917430000000634
877,4392335.7,4584161.4,10.584700000000186,7.917430000000634
878,4392376.1,4584161.4,10.625099999999627,7.917430000000634
879,4392416.5,4584161.4,10.6655,7.917430000000634
880,4392456.9,4584073.42,10.705900000000373,7.829450000000186
881,4392497.3,4584073.42,10.746299999999813,7.829450000000186
882,4392537.7,4584073.42,10.786700000000186,7.829450000000186
883,4392578.1,4584073.42,10.827099999999627,7.829450000000186
884,4392618.5,4583985.45,10.8675,7.741480000000447
885,4392658.89,4583985.45,10.907889999999664,7.741480000000447
886,4392699.29,4583897.48,10.948290000000037,7.653510000000708
887,4392699.29,4583809.51,10.948290000000037,7.565540000000038
888,4392658.89,4583721.54,10.907889999999664,7.477570000000298
889,4392618.5,4583721.54,10.8675,7.477570000000298
890,4392578.1,4583721.54,10.827099999999627,7.477570000000298
891,4392537.7,4583809.51,10.786700000000186,7.565540000000038
892,4392537.7,4583721.54,10.786700000000186,7.477570000000298
893,4392578.1,4583721.54,10.827099999999627,7.477570000000298
894,4392618.5,4583633.57,10.8675,7.389600000000558
895,4392658.89,4583721.54,10.907889999999664,7.477570000000298
896,4392699.29,4583633.57,10.948290000000037,7.389600000000558
897,4392699.29,4583721.54,10.948290000000037,7.477570000000298
898,4392739.69,4583809.51,10.98869000000041,7.565540000000038
899,4392780.09,4583809.51,11.02908999999985,7.565540000000038
900,4392820.49,4583809.51,11.069490000000224,7.565540000000038
901,4392860.89,4583809.51,11.109889999999664,7.565540000000038
902,4392901.29,4583809.51,11.150290000000037,7.565540000000038
903,4392941.69,4583809.51,11.19069000000041,7.565540000000038
904,4392982.09,4583721.54,11.23108999999985,7.477570000000298
905,4393022.49,4583809.51,11.271490000000224,7.565540000000038
906,4393062.89,4583721.54,11.311889999999664,7.477570000000298
907,4393062.89,4583633.57,11.311889999999664,7.389600000000558
908,4393103.29,4583545.6,11.352290000000037,7.301629999999888
909,4393143.69,4583633.57,11.39269000000041,7.389600000000558
910,4393184.09,4583633.57,11.43308999999985,7.389600000000558
911,4393224.49,4583633.57,11.473490000000224,7.389600000000558
912,4393264.89,4583545.6,11.513889999999664,7.301629999999888
913,4393305.29,4583545.6,11.554290000000037,7.301629999999888
914,4393345.69,4583457.62,11.59469000000041,7.2136500000003725
915,4393386.09,4583369.65,11.63508999999985,7.125680000000633
916,4393386.09,4583281.68,11.63508999999985,7.037709999999962
917,4393386.09,4583193.71,11.63508999999985,6.949740000000223
918,4393426.49,4583105.74,11.675490000000224,6.861770000000484
919,4393426.49,4583017.77,11.675490000000224,6.773799999999814
920,4393426.49,4582929.8,11.675490000000224,6.685830000000075
921,4393466.89,4582841.82,11.715889999999664,6.597850000000559
922,4393466.89,4582753.85,11.715889999999664,6.509879999999888
923,4393466.89,4582665.88,11.715889999999664,6.421910000000149
924,4393507.29,4582577.91,11.756290000000037,6.33394000000041
925,4393547.69,4582577.91,11.79669000000041,6.33394000000041
926,4393588.09,4582489.94,11.83708999999985,6.24597000000067
927,4393628.49,4582401.97,11.877490000000224,6.158
928,4393588.09,4582314.0,11.83708999999985,6.070030000000261
929,4393588.09,4582226.03,11.83708999999985,5.982060000000522
930,4393628.49,4582226.03,11.877490000000224,5.982060000000522
931,4393668.88,4582138.05,11.917879999999888,5.894080000000074
932,4393709.28,4582050.08,11.958280000000261,5.806110000000335
933,4393709.28,4581962.11,11.958280000000261,5.718140000000596
934,4393749.68,4581962.11,11.998679999999702,5.718140000000596
935,4393790.08,4581874.14,12.039080000000075,5.630169999999925
936,4393830.48,4581786.17,12.079480000000448,5.542200000000186
937,4393870.88,4581698.2,12.119879999999888,5.454230000000447
938,4393911.28,4581698.2,12.160280000000261,5.454230000000447
939,4393951.68,4581610.23,12.200679999999702,5.3662600000007075
940,4393951.68,4581522.25,12.200679999999702,5.278280000000261
941,4393951.68,4581434.28,12.200679999999702,5.190310000000522
942,4393951.68,4581346.31,12.200679999999702,5.102339999999851
943,4393992.08,4581434.28,12.241080000000075,5.190310000000522
944,4394032.48,4581434.28,12.281480000000448,5.190310000000522
945,4394072.88,4581434.28,12.321879999999888,5.190310000000522
946,4394113.28,4581346.31,12.362280000000261,5.102339999999851
947,4394153.68,4581346.31,12.402679999999702,5.102339999999851
948,4394194.08,4581258.34,12.443080000000075,5.0143700000001115
949,4394234.48,4581258.34,12.483480000000448,5.0143700000001115
950,4394274.88,4581170.37,12.523879999999888,4.926400000000372
951,4394315.28,4581170.37,12.564280000000261,4.926400000000372
952,4394355.68,4581082.4,12.604679999999702,4.838430000000633
953,4394396.08,4580994.43,12.645080000000075,4.750459999999963
954,4394436.48,4581082.4,12.685480000000448,4.838430000000633
955,4394476.88,4580994.43,12.725879999999888,4.750459999999963
956,4394517.28,4580906.45,12.766280000000261,4.662480000000447
957,4394557.68,4580818.48,12.806679999999702,4.574510000000708
958,4394598.08,4580818.48,12.847080000000075,4.574510000000708
959,4394638.48,4580818.48,12.887480000000448,4.574510000000708
960,4394678.88,4580818.48,12.927879999999888,4.574510000000708
961,4394719.27,4580730.51,12.968269999999553,4.486540000000037
962,4394759.67,4580730.51,13.008669999999926,4.486540000000037
963,4394800.07,4580642.54,13.049070000000299,4.398570000000298
964,4394840.47,4580642.54,13.08946999999974,4.398570000000298
965,4394880.87,4580554.57,13.129870000000112,4.310600000000559
966,4394921.27,4580466.6,13.170269999999553,4.222629999999889
967,4394961.67,4580466.6,13.210669999999926,4.222629999999889
968,4395002.07,4580466.6,13.251070000000299,4.222629999999889
969,4395042.47,4580378.63,13.29146999999974,4.134660000000149
970,4395082.87,4580290.65,13.331870000000112,4.0466800000006335
971,4395123.27,4580290.65,13.372269999999553,4.0466800000006335
972,4395163.67,4580290.65,13.412669999999926,4.0466800000006335
973,4395204.07,4580202.68,13.453070000000299,3.9587099999999626
974,4395244.47,4580202.68,13.49346999999974,3.9587099999999626
975,4395284.87,4580114.71,13.533870000000112,3.8707400000002234
976,4395244.47,4580026.74,13.49346999999974,3.7827700000004842
977,4395204.07,4580026.74,13.453070000000299,3.7827700000004842
978,4395244.47,4579938.77,13.49346999999974,3.694799999999814
979,4395284.87,4580026.74,13.533870000000112,3.7827700000004842
980,4395325.27,4580026.74,13.574269999999553,3.7827700000004842
981,4395365.67,4580026.74,13.614669999999926,3.7827700000004842
982,4395406.07,4579938.77,13.655070000000299,3.694799999999814
983,4395446.47,4579938.77,13.69546999999974,3.694799999999814
984,4395486.87,4579850.8,13.735870000000112,3.6068300000000746
985,4395527.27,4579762.83,13.776269999999553,3.5188600000003354
986,4395567.67,4579674.86,13.816669999999926,3.430890000000596
987,4395608.07,4579586.88,13.857070000000299,3.342910000000149
988,4395648.47,4579498.91,13.897469999999739,3.25494000000041
989,4395648.47,4579410.94,13.897469999999739,3.1669700000006706
990,4395688.87,4579322.97,13.937870000000112,3.079
991,4395688.87,4579235.0,13.937870000000112,2.991030000000261
992,4395648.47,4579147.03,13.897469999999739,2.9030600000005213
993,4395608.07,4579059.06,13.857070000000299,2.815089999999851
994,4395567.67,4579059.06,13.816669999999926,2.815089999999851
995,4395527.27,4578971.08,13.776269999999553,2.7271100000003354
996,4395486.87,4578883.11,13.735870000000112,2.6391400000005962
997,4395446.47,4578883.11,13.69546999999974,2.6391400000005962
998,4395406.07,4578883.11,13.655070000000299,2.6391400000005962
999,4395365.67,4578795.14,13.614669999999926,2.5511699999999253
1000,4395325.27,4578795.14,13.574269999999553,2.5511699999999253
1001,4395284.87,4578707.17,13.533870000000112,2.463200000000186
1002,4395244.47,4578707.17,13.49346999999974,2.463200000000186
1003,4395204.07,4578707.17,13.453070000000299,2.463200000000186
1004,4395163.67,4578707.17,13.412669999999926,2.463200000000186
1005,4395123.27,4578619.2,13.372269999999553,2.375230000000447
1006,4395082.87,4578619.2,13.331870000000112,2.375230000000447
1007,4395042.47,4578619.2,13.29146999999974,2.375230000000447
1008,4395002.07,4578619.2,13.251070000000299,2.375230000000447
1009,4394961.67,4578531.23,13.210669999999926,2.2872600000007077
1010,4394921.27,4578531.23,13.170269999999553,2.2872600000007077
1011,4394880.87,4578531.23,13.129870000000112,2.2872600000007077
1012,4394840.47,4578443.26,13.08946999999974,2.1992900000000373
1013,4394800.07,4578443.26,13.049070000000299,2.1992900000000373
1014,4394759.67,4578443.26,13.008669999999926,2.1992900000000373
1015,4394719.27,4578443.26,12.968269999999553,2.1992900000000373
1016,4394678.88,4578443.26,12.927879999999888,2.1992900000000373
1017,4394638.48,4578355.28,12.887480000000448,2.1113100000005214
1018,4394598.08,4578267.31,12.847080000000075,2.023339999999851
1019,4394557.68,4578267.31,12.806679999999702,2.023339999999851
1020,4394517.28,4578267.31,12.766280000000261,2.023339999999851
1021,4394476.88,4578267.31,12.725879999999888,2.023339999999851
1022,4394436.48,4578179.34,12.685480000000448,1.9353700000001117
1023,4394396.08,4578267.31,12.645080000000075,2.023339999999851
1024,4394355.68,4578267.31,12.604679999999702,2.023339999999851
1025,4394315.28,4578267.31,12.564280000000261,2.023339999999851
1026,4394274.88,4578267.31,12.523879999999888,2.023339999999851
1027,4394234.48,4578267.31,12.483480000000448,2.023339999999851
1028,4394234.48,4578179.34,12.483480000000448,1.9353700000001117
1029,4394274.88,4578179.34,12.523879999999888,1.9353700000001117
1030,4394315.28,4578091.37,12.564280000000261,1.8474000000003725
1031,4394274.88,4578003.4,12.523879999999888,1.7594300000006333
1032,4394234.48,4578003.4,12.483480000000448,1.7594300000006333
1033,4394194.08,4577915.43,12.443080000000075,1.6714599999999626
1034,4394153.68,4577915.43,12.402679999999702,1.6714599999999626
1035,4394113.28,4577827.46,12.362280000000261,1.5834900000002234
1036,4394072.88,4577827.46,12.321879999999888,1.5834900000002234
1037,4394032.48,4577739.48,12.281480000000448,1.4955100000007078
1038,4393992.08,4577739.48,12.241080000000075,1.4955100000007078
1039,4393951.68,4577651.51,12.200679999999702,1.4075400000000373
1040,4393911.28,4577563.54,12.160280000000261,1.3195700000002981
1041,4393870.88,4577563.54,12.119879999999888,1.3195700000002981
1042,4393830.48,4577475.57,12.079480000000448,1.2316000000005587
1043,4393790.08,4577387.6,12.039080000000075,1.1436299999998882
1044,4393749.68,4577387.6,11.998679999999702,1.1436299999998882
1045,4393709.28,4577299.63,11.958280000000261,1.055660000000149
1046,4393709.28,4577211.66,11.958280000000261,0.9676900000004098
1047,4393668.88,4577123.69,11.917879999999888,0.8797200000006705
1048,4393628.49,4577123.69,11.877490000000224,0.8797200000006705
1049,4393628.49,4577035.71,11.877490000000224,0.7917400000002235
1050,4393588.09,4576947.74,11.83708999999985,0.7037700000004843
1051,4393547.69,4576947.74,11.79669000000041,0.7037700000004843
1052,4393547.69,4576859.77,11.79669000000041,0.6157999999998137
1053,4393547.69,4576771.8,11.79669000000041,0.5278300000000745
1054,4393507.29,4576683.83,11.756290000000037,0.43986000000033526
1055,4393466.89,4576595.86,11.715889999999664,0.35189000000059606
1056,4393426.49,4576595.86,11.675490000000224,0.35189000000059606
1057,4393466.89,4576507.89,11.715889999999664,0.2639199999999255
1058,4393466.89,4576419.91,11.715889999999664,0.17594000000040977
1059,4393426.49,4576331.94,11.675490000000224,0.08797000000067055
1060,4393426.49,4576243.97,11.675490000000224,0.0
1061,4393466.89,4576243.97,11.715889999999664,0.0
1062,4393507.29,4576243.97,11.756290000000037,0.0
1063,4393547.69,4576243.97,11.79669000000041,0.0
1064,4393588.09,4576243.97,11.83708999999985,0.0
1065,4393628.49,4576243.97,11.877490000000224,0.0
1066,4393668.88,4576243.97,11.917879999999888,0.0
1067,4393709.28,4576243.97,11.958280000000261,0.0
1068,4393749.68,4576331.94,11.998679999999702,0.08797000000067055
1069,4393709.28,4576419.91,11.958280000000261,0.17594000000040977
1070,4393749.68,4576507.89,11.998679999999702,0.2639199999999255
1071,4393790.08,4576595.86,12.039080000000075,0.35189000000059606
1072,4393830.48,4576595.86,12.079480000000448,0.35189000000059606
1073,4393870.88,4576595.86,12.119879999999888,0.35189000000059606
1074,4393870.88,4576683.83,12.119879999999888,0.43986000000033526
1075,4393870.88,4576771.8,12.119879999999888,0.5278300000000745
1076,4393911.28,4576859.77,12.160280000000261,0.6157999999998137
1077,4393951.68,4576859.77,12.200679999999702,0.6157999999998137
1078,4393992.08,4576859.77,12.241080000000075,0.6157999999998137
1079,4394032.48,4576947.74,12.281480000000448,0.7037700000004843
1080,4394072.88,4577035.71,12.321879999999888,0.7917400000002235
1081,4394113.28,4577123.69,12.362280000000261,0.8797200000006705
1082,4394153.68,4577123.69,12.402679999999702,0.8797200000006705
1083,4394194.08,4577211.66,12.443080000000075,0.9676900000004098
1084,4394234.48,4577123.69,12.483480000000448,0.8797200000006705
1085,4394274.88,4577123.69,12.523879999999888,0.8797200000006705
1086,4394315.28,4577211.66,12.564280000000261,0.9676900000004098
1087,4394355.68,4577299.63,12.604679999999702,1.055660000000149
1088,4394396.08,4577299.63,12.645080000000075,1.055660000000149
1089,4394436.48,4577299.63,12.685480000000448,1.055660000000149
1090,4394476.88,4577299.63,12.725879999999888,1.055660000000149
1091,4394517.28,4577299.63,12.766280000000261,1.055660000000149
1092,4394557.68,4577387.6,12.806679999999702,1.1436299999998882
1093,4394598.08,4577387.6,12.847080000000075,1.1436299999998882
1094,4394638.48,4577387.6,12.887480000000448,1.1436299999998882
1095,4394678.88,4577387.6,12.927879999999888,1.1436299999998882
1096,4394719.27,4577387.6,12.968269999999553,1.1436299999998882
1097,4394759.67,4577475.57,13.008669999999926,1.2316000000005587
1098,4394800.07,4577475.57,13.049070000000299,1.2316000000005587
1099,4394840.47,4577475.57,13.08946999999974,1.2316000000005587
1100,4394880.87,4577475.57,13.129870000000112,1.2316000000005587
1101,4394921.27,4577563.54,13.170269999999553,1.3195700000002981
1102,4394961.67,4577563.54,13.210669999999926,1.3195700000002981
1103,4395002.07,4577475.57,13.251070000000299,1.2316000000005587
1104,4395042.47,4577475.57,13.29146999999974,1.2316000000005587
1105,4395082.87,4577475.57,13.331870000000112,1.2316000000005587
1106,4395082.87,4577563.54,13.331870000000112,1.3195700000002981
1107,4395123.27,4577651.51,13.372269999999553,1.4075400000000373
1108,4395163.67,4577651.51,13.412669999999926,1.4075400000000373
1109,4395204.07,4577651.51,13.453070000000299,1.4075400000000373
1110,4395244.47,4577651.51,13.49346999999974,1.4075400000000373
1111,4395284.87,4577651.51,13.533870000000112,1.4075400000000373
1112,4395325.27,4577739.48,13.574269999999553,1.4955100000007078
1113,4395365.67,4577739.48,13.614669999999926,1.4955100000007078
1114,4395406.07,4577739.48,13.655070000000299,1.4955100000007078
1115,4395446.47,4577739.48,13.69546999999974,1.4955100000007078
1116,4395486.87,4577739.48,13.735870000000112,1.4955100000007078
1117,4395527.27,4577827.46,13.776269999999553,1.5834900000002234
1118,4395567.67,4577827.46,13.816669999999926,1.5834900000002234
1119,4395608.07,4577827.46,13.857070000000299,1.5834900000002234
1120,4395648.47,4577827.46,13.897469999999739,1.5834900000002234
1121,4395688.87,4577827.46,13.937870000000112,1.5834900000002234
1122,4395729.27,4577915.43,13.978269999999553,1.6714599999999626
1123,4395769.66,4577915.43,14.01866000000015,1.6714599999999626
1124,4395810.06,4577915.43,14.05905999999959,1.6714599999999626
1125,4395850.46,4577915.43,14.099459999999963,1.6714599999999626
1126,4395890.86,4577915.43,14.139860000000334,1.6714599999999626
1127,4395931.26,4578003.4,14.180259999999777,1.7594300000006333
1128,4395971.66,4578003.4,14.22066000000015,1.7594300000006333
1129,4396012.06,4578003.4,14.26105999999959,1.7594300000006333
1130,4396052.46,4578003.4,14.301459999999963,1.7594300000006333
1131,4396092.86,4578091.37,14.341860000000334,1.8474000000003725
1132,4396133.26,4578091.37,14.382259999999777,1.8474000000003725
1133,4396173.66,4578179.34,14.42266000000015,1.9353700000001117
1134,4396214.06,4578179.34,14.46305999999959,1.9353700000001117
1135,4396254.46,4578179.34,14.503459999999963,1.9353700000001117
1136,4396294.86,4578267.31,14.543860000000334,2.023339999999851
1137,4396335.26,4578267.31,14.584259999999777,2.023339999999851
1138,4396375.66,4578267.31,14.62466000000015,2.023339999999851
1139,4396416.06,4578267.31,14.66505999999959,2.023339999999851
1140,4396456.46,4578355.28,14.705459999999963,2.1113100000005214
1141,4396496.86,4578355.28,14.745860000000336,2.1113100000005214
1142,4396537.26,4578267.31,14.786259999999777,2.023339999999851
1143,4396577.66,4578267.31,14.82666000000015,2.023339999999851
1144,4396618.06,4578355.28,14.86705999999959,2.1113100000005214
1145,4396658.46,4578355.28,14.907459999999963,2.1113100000005214
1146,4396698.86,4578443.26,14.947860000000336,2.1992900000000373
1147,4396739.26,4578443.26,14.988259999999777,2.1992900000000373
1148,4396779.65,4578531.23,15.028650000000372,2.2872600000007077
1149,4396820.05,4578531.23,15.069049999999814,2.2872600000007077
1150,4396860.45,4578531.23,15.109450000000185,2.2872600000007077
1151,4396900.85,4578531.23,15.149849999999628,2.2872600000007077
1152,4396941.25,4578531.23,15.19025,2.2872600000007077
1153,4396981.65,4578531.23,15.230650000000372,2.2872600000007077
1154,4397022.05,4578531.23,15.271049999999814,2.2872600000007077
1155,4397062.45,4578531.23,15.311450000000185,2.2872600000007077
1156,4397102.85,4578531.23,15.351849999999628,2.2872600000007077
1157,4397143.25,4578531.23,15.39225,2.2872600000007077
1158,4397183.65,4578443.26,15.432650000000372,2.1992900000000373
1159,4397224.05,4578443.26,15.473049999999814,2.1992900000000373
1160,4397264.45,4578443.26,15.513450000000187,2.1992900000000373
1161,4397304.85,4578443.26,15.553849999999628,2.1992900000000373
1162,4397345.25,4578355.28,15.59425,2.1113100000005214
1163,4397385.65,4578355.28,15.634650000000372,2.1113100000005214
1164,4397426.05,4578355.28,15.675049999999814,2.1113100000005214
1165,4397466.45,4578355.28,15.715450000000187,2.1113100000005214
1166,4397506.85,4578355.28,15.755849999999628,2.1113100000005214
1167,4397547.25,4578355.28,15.79625,2.1113100000005214
1168,4397587.65,4578355.28,15.836650000000372,2.1113100000005214
1169,4397628.05,4578267.31,15.877049999999814,2.023339999999851
1170,4397668.45,4578267.31,15.917450000000187,2.023339999999851
1171,4397708.85,4578179.34,15.957849999999627,1.9353700000001117
1172,4397749.25,4578267.31,15.99825,2.023339999999851
1173,4397789.65,4578179.34,16.038650000000374,1.9353700000001117
1174,4397830.04,4578179.34,16.079040000000038,1.9353700000001117
1175,4397870.44,4578179.34,16.11944000000041,1.9353700000001117
1176,4397910.84,4578091.37,16.15983999999985,1.8474000000003725
1177,4397951.24,4578003.4,16.200240000000225,1.7594300000006333
1178,4397991.64,4578091.37,16.240639999999665,1.8474000000003725
1179,4398032.04,4578091.37,16.281040000000036,1.8474000000003725
1180,4398072.44,4578003.4,16.32144000000041,1.7594300000006333
1181,4398112.84,4578003.4,16.36183999999985,1.7594300000006333
1182,4398153.24,4578003.4,16.402240000000223,1.7594300000006333
1183,4398193.64,4577915.43,16.442639999999663,1.6714599999999626
1184,4398234.04,4577915.43,16.483040000000038,1.6714599999999626
1185,4398274.44,4577915.43,16.52344000000041,1.6714599999999626
1186,4398314.84,4577915.43,16.56383999999985,1.6714599999999626
1187,4398355.24,4577827.46,16.604240000000225,1.5834900000002234
1188,4398395.64,4577827.46,16.644639999999665,1.5834900000002234
1189,4398436.04,4577827.46,16.685040000000036,1.5834900000002234
1190,4398476.44,4577827.46,16.72544000000041,1.5834900000002234
1191,4398516.84,4577827.46,16.76583999999985,1.5834900000002234
1192,4398557.24,4577827.46,16.806240000000223,1.5834900000002234
1193,4398597.64,4577827.46,16.846639999999663,1.5834900000002234
1194,4398638.04,4577827.46,16.887040000000038,1.5834900000002234
1195,4398678.44,4577827.46,16.92744000000041,1.5834900000002234
1196,4398718.84,4577827.46,16.96783999999985,1.5834900000002234
1197,4398759.24,4577827.46,17.008240000000225,1.5834900000002234
1198,4398799.64,4577915.43,17.048639999999665,1.6714599999999626
1199,4398840.04,4577827.46,17.089040000000036,1.5834900000002234
1200,4398880.43,4577827.46,17.1294299999997,1.5834900000002234
1201,4398920.83,4577827.46,17.169830000000076,1.5834900000002234
1202,4398961.23,4577827.46,17.210230000000447,1.5834900000002234
1203,4399001.63,4577915.43,17.250629999999887,1.6714599999999626
1204,4399042.03,4577915.43,17.291030000000262,1.6714599999999626
1205,4399082.43,4577915.43,17.331429999999703,1.6714599999999626
1206,4399122.83,4577915.43,17.371830000000074,1.6714599999999626
1207,4399163.23,4577915.43,17.41223000000045,1.6714599999999626
1208,4399203.63,4577915.43,17.45262999999989,1.6714599999999626
1209,4399244.03,4578003.4,17.49303000000026,1.7594300000006333
1210,4399284.43,4578003.4,17.5334299999997,1.7594300000006333
1211,4399324.83,4578003.4,17.573830000000076,1.7594300000006333
1212,4399365.23,4578003.4,17.614230000000447,1.7594300000006333
1213,4399405.63,4578003.4,17.654629999999887,1.7594300000006333
1214,4399446.03,4578003.4,17.695030000000262,1.7594300000006333
1215,4399486.43,4578003.4,17.735429999999702,1.7594300000006333
1216,4399526.83,4578003.4,17.775830000000074,1.7594300000006333
1217,4399567.23,4578003.4,17.81623000000045,1.7594300000006333
1218,4399607.63,4578091.37,17.85662999999989,1.8474000000003725
1219,4399648.03,4578091.37,17.89703000000026,1.8474000000003725
1220,4399688.43,4578091.37,17.9374299999997,1.8474000000003725
1221,4399728.83,4578091.37,17.977830000000075,1.8474000000003725
1222,4399769.23,4578091.37,18.018230000000447,1.8474000000003725
1223,4399809.63,4578091.37,18.058629999999887,1.8474000000003725
1224,4399850.03,4578003.4,18.099030000000262,1.7594300000006333
1225,4399890.42,4577915.43,18.139419999999927,1.6714599999999626
1226,4399890.42,4578003.4,18.139419999999927,1.7594300000006333
1227,4399930.82,4578091.37,18.179820000000298,1.8474000000003725
1228,4399971.22,4578003.4,18.22021999999974,1.7594300000006333
1229,4400011.62,4578003.4,18.260620000000113,1.7594300000006333
1230,4400052.02,4578003.4,18.301019999999554,1.7594300000006333
1231,4400092.42,4578003.4,18.341419999999925,1.7594300000006333
1232,4400132.82,4578003.4,18.3818200000003,1.7594300000006333
1233,4400173.22,4578003.4,18.42221999999974,1.7594300000006333
1234,4400213.62,4577915.43,18.46262000000011,1.6714599999999626
1235,4400254.02,4577915.43,18.50301999999955,1.6714599999999626
1236,4400294.42,4577915.43,18.543419999999927,1.6714599999999626
1237,4400334.82,4577915.43,18.583820000000298,1.6714599999999626
1238,4400375.22,4577915.43,18.624219999999738,1.6714599999999626
1239,4400415.62,4577827.46,18.664620000000113,1.5834900000002234
1240,4400456.02,4577827.46,18.705019999999553,1.5834900000002234
1241,4400496.42,4577827.46,18.745419999999925,1.5834900000002234
1242,4400536.82,4577827.46,18.7858200000003,1.5834900000002234
1243,4400577.22,4577739.48,18.82621999999974,1.4955100000007078
1244,4400617.62,4577739.48,18.86662000000011,1.4955100000007078
1245,4400658.02,4577651.51,18.90701999999955,1.4075400000000373
1246,4400698.42,4577651.51,18.947419999999926,1.4075400000000373
1247,4400738.82,4577651.51,18.987820000000298,1.4075400000000373
1248,4400779.22,4577651.51,19.028219999999738,1.4075400000000373
1249,4400819.62,4577563.54,19.068620000000113,1.3195700000002981
1250,4400860.02,4577563.54,19.109019999999553,1.3195700000002981
1251,4400900.42,4577563.54,19.149419999999925,1.3195700000002981
1252,4400940.81,4577475.57,19.18980999999959,1.2316000000005587
1253,4400981.21,4577475.57,19.230209999999964,1.2316000000005587
1254,4401021.61,4577475.57,19.270610000000335,1.2316000000005587
1255,4401062.01,4577387.6,19.311009999999776,1.1436299999998882
1256,4401102.41,4577475.57,19.35141000000015,1.2316000000005587
1257,4401142.81,4577475.57,19.39180999999959,1.2316000000005587
1258,4401183.21,4577563.54,19.432209999999962,1.3195700000002981
1259,4401223.61,4577563.54,19.472610000000337,1.3195700000002981
1260,4401264.01,4577563.54,19.513009999999777,1.3195700000002981
1261,4401304.41,4577563.54,19.55341000000015,1.3195700000002981
1262,4401304.41,4577651.51,19.55341000000015,1.4075400000000373
1263,4401344.81,4577739.48,19.59380999999959,1.4955100000007078
1264,4401385.21,4577827.46,19.634209999999964,1.5834900000002234
1265,4401385.21,4577915.43,19.634209999999964,1.6714599999999626
1266,4401425.61,4578003.4,19.674610000000335,1.7594300000006333
1267,4401425.61,4578091.37,19.674610000000335,1.8474000000003725
1268,4401425.61,4578179.34,19.674610000000335,1.9353700000001117
1269,4401425.61,4578267.31,19.674610000000335,2.023339999999851
1270,4401385.21,4578355.28,19.634209999999964,2.1113100000005214
1271,4401344.81,4578355.28,19.59380999999959,2.1113100000005214
1272,4401304.41,4578355.28,19.55341000000015,2.1113100000005214
1273,4401264.01,4578443.26,19.513009999999777,2.1992900000000373
1274,4401264.01,4578531.23,19.513009999999777,2.2872600000007077
1275,4401264.01,4578619.2,19.513009999999777,2.375230000000447
1276,4401223.61,4578531.23,19.472610000000337,2.2872600000007077
1277,4401183.21,4578619.2,19.432209999999962,2.375230000000447
1278,4401142.81,4578707.17,19.39180999999959,2.463200000000186
1279,4401183.21,4578795.14,19.432209999999962,2.5511699999999253
1280,4401183.21,4578883.11,19.432209999999962,2.6391400000005962
1281,4401142.81,4578883.11,19.39180999999959,2.6391400000005962
