x_km,y_km,logK_mean,logK_sd,n_mean,n_sd,h_mean
0.259205513784456,30.275508482143,4.18153589248657,0.0657395425005931,0.258183771669865,0.00491287292455561,33.8767242431641
0.259205513784456,30.3272614880954,4.19673318862915,0.0583382442818121,0.259541816711426,0.0043500326657522,34.0948135757446
0.259205513784456,30.3790144940478,4.20259717941284,0.0794837014525563,0.259956617057323,0.00587957620458356,33.5825958633423
0.259205513784456,30.4307675000002,4.19996767997742,0.057146844467629,0.259545402824879,0.00432190650756172,34.0150241088867
0.259205513784456,30.4825205059525,4.21171926498413,0.0731161408636171,0.260639406442642,0.00553138077027844,33.6243793869019
0.259205513784456,30.5342735119049,4.2103751373291,0.0519275629506573,0.260306392908096,0.00397090577509196,34.0491207122803
0.259205513784456,30.5860265178573,4.21775519371033,0.0553446390510392,0.260832023024559,0.00421966143143342,33.8908572769165
0.259205513784456,30.6377795238097,4.20527813911438,0.0739879397987049,0.260082035958767,0.00551540080078039,33.7144890975952
0.259205513784456,30.6895325297621,4.22583810806274,0.0768141817355471,0.261608014702797,0.00566539972610243,34.2326612854004
0.259205513784456,30.7412855357144,4.23372552871704,0.0546115151802339,0.261816465854645,0.00426870218690451,33.871817817688
0.259205513784456,30.7930385416668,4.2476797580719,0.0642069431909921,0.263289194703102,0.00473154711271086,33.8940224075317
0.259205513784456,30.8447915476192,4.2500155544281,0.0679594996080711,0.263261381983757,0.00513110209117723,34.094401550293
0.259205513784456,30.8965445535716,4.24579194068909,0.0701197963263002,0.262965088486671,0.00525205094422644,34.1024287796021
0.259205513784456,30.948297559524,4.27008145332336,0.0657599549370454,0.264806916117668,0.00519949763001361,34.0389872741699
0.259205513784456,31.0000505654763,4.25811353683472,0.0779405751490714,0.263827930688858,0.00580528220991003,34.1003341674805
0.311046616541348,29.9649904464287,4.16807399749756,0.0641161821108161,0.257521401047707,0.00481564926312458,33.6475778198242
0.311046616541348,30.0167434523811,4.18285928726196,0.0598195772757541,0.258524543046951,0.00451591452224979,34.4028450012207
0.311046616541348,30.0684964583335,4.19047978401184,0.0654344320815664,0.259362167418003,0.00490185957537286,34.0651892471314
0.311046616541348,30.1202494642859,4.18869355201721,0.0756880265886256,0.259338916540146,0.00560567267460712,33.8429502868652
0.311046616541348,30.1720024702382,4.18541109085083,0.0507104804773339,0.258791196942329,0.0038177321377791,34.3118291091919
0.311046616541348,30.2237554761906,4.18503596305847,0.0689322915888156,0.2587710916996,0.00548551962354694,33.8946189498901
0.311046616541348,30.275508482143,4.19392434120178,0.052999458965759,0.259406743645668,0.00406838060633126,33.827818069458
0.311046616541348,30.3272614880954,4.20020660400391,0.0601987037728698,0.259689192175865,0.00434276993056864,34.1100709533691
0.311046616541348,30.3790144940478,4.21633563995361,0.0694937364026119,0.260888862013817,0.00538281312336697,34.2482392883301
0.311046616541348,30.4307675000002,4.20172342300415,0.0689640712949233,0.259995136857033,0.00526027600483467,33.9865568161011
0.311046616541348,30.4825205059525,4.20928337097168,0.0695086698212264,0.260833757519722,0.00541823092352149,34.0426722335815
0.311046616541348,30.5342735119049,4.21785154342651,0.0582304653573468,0.260799733400345,0.00435510118588672,33.7686752700806
0.311046616541348,30.5860265178573,4.23454099655151,0.0768834130072252,0.262281755805016,0.00584352504241194,33.714779586792
0.311046616541348,30.6377795238097,4.21753270149231,0.050180435675482,0.26063619852066,0.00398795607960398,34.2282801818848
0.311046616541348,30.6895325297621,4.22802954673767,0.0535346519083369,0.261951408982277,0.00419739819323416,34.0094410705566
