x_km,y_km,W2sq,W2sq_weighted,DRASTICw,trace_removed_frac
11.422509975868,43.3504731374564,0.225682878038029,0.211206967451578,0.745098039215686,0.00526820480866264
4.05832789105787,40.5971662354164,0.225535675310648,0.209039474654327,0.401960784313726,0.00370600249574637
3.03321423225905,49.1194800464753,0.196486883113879,0.201890454001991,0.0980392156862745,0.00179347238006677
4.00696731751538,51.7932059874228,0.219169805259704,0.205817237791551,0.392156862745098,0.00224515988458274
3.54650212943592,25.9659291770683,0.220903884325001,0.209288566123115,0.509803921568627,0.00364503601639365
3.45113067999307,41.2072602833928,0.20653360187769,0.197688118038953,0.401960784313726,0.00241279209498824
6.18953499019111,26.161129856392,0.228869665684515,0.226157592198957,0.509803921568627,0.00429345918778601
9.91537508149206,32.582684092875,0.264609157135525,0.251677655461276,0.568627450980392,0.00453920917578232
15.1907992189834,46.4437729540232,0.228616139213854,0.220226164075405,0.745098039215686,0.00382137139634053
5.0551564459614,50.9699588684468,0.222134299769476,0.211086907532811,0.392156862745098,0.00380564549412299
14.8307134682221,43.8084195640591,0.223040772956154,0.214122458942992,0.745098039215686,0.00387054917166907
3.87454052014843,37.5976881218074,0.218299639470271,0.205121420842602,0.450980392156863,0.0037139540976846
7.88922794801758,45.0001086197916,0.228257454546774,0.217654854981191,0.656862745098039,0.00344986015477844
9.82539110862545,19.0399605046618,0.214235407572873,0.199243821052983,0.509803921568627,0.00374003383404742
16.0317972796602,5.57741291187917,0.210543111468081,0.188315010093618,0.686274509803922,0.00280748425814681
7.51292479408883,28.866958664903,0.221964457400137,0.214844540135908,0.549019607843137,0.00342570760827643
4.72374300595579,37.3257172766769,0.190165676095099,0.180956357055799,0.450980392156863,0.002717858170593
9.35090294760979,25.5332193473447,0.200471163874262,0.182814003061989,0.509803921568627,0.0029232195362866
17.6700074969747,4.93560355152794,0.214461458945177,0.215476788042584,1,0.00290239732646946
8.51048963682064,40.7548075262162,0.230142635610658,0.208861422501239,0.745098039215686,0.00633400361323988
10.2676700944367,35.1176352984385,0.225425248413843,0.212043270973443,0.568627450980392,0.00409970317629338
11.0905298421375,14.4302816292969,0.211198280164263,0.194986050022733,0.411764705882353,0.00336698613817921
7.25177728409944,34.8540886535679,0.219285870388986,0.207464292969965,0.519607843137255,0.00367067684549105
6.9569937426579,47.4714045449348,0.209962474174919,0.199467550817424,0.392156862745098,0.00376684626538193
7.95969973782241,32.5993062540311,0.234645260344478,0.234998999841795,0.568627450980392,0.00403377993757581
7.65260076194776,34.8794580419401,0.221183748509579,0.21359238663664,0.568627450980392,0.00357663902715044
9.10236526593951,22.0566574314787,0.224552186660172,0.216167068949205,0.46078431372549,0.003210756263611
15.0404590499596,3.81698461332596,0.193908238303969,0.193061870359957,1,0.00495729164257919
11.5452533745628,42.4438924827656,0.228731733264819,0.203249235360444,0.745098039215686,0.00453827479569635
5.18513709856063,29.1848121684374,0.221085478911358,0.226383158092697,0.431372549019608,0.00358426734918271
4.25776654884433,34.845793512279,0.242100957827623,0.220224134391009,0.401960784313726,0.0036422335965709
2.34094088609515,42.5865968221014,0.225740411358049,0.214547990594622,0.401960784313726,0.00372207256471713
8.02948234397087,44.7061086340248,0.217974576854894,0.218240866964746,0.656862745098039,0.00363485185336898
19.3014468945616,6.37222688873034,0.212740228637065,0.194525276805681,0.529411764705882,0.00295782117806442
11.695627117478,11.1903583221528,0.214496178629464,0.188819303328751,0.5,0.0029741163895628
12.4687621048767,9.35815724014564,0.207327067909745,0.185075371514678,0.529411764705882,0.00344310996213326
11.7119149808593,8.6918669825486,0.229982778266505,0.206359737772438,0.529411764705882,0.00341419233853102
6.4651180588248,31.6203397329417,0.252585771381679,0.236292412858322,0.549019607843137,0.00401859771985202
9.37822245302712,17.9824955152995,0.221562626742456,0.215736356414777,0.509803921568627,0.0026294905859171
3.08122609604435,30.2456403212877,0.219602023078192,0.204472359342055,0.333333333333333,0.00296530225567793
9.97764434958506,33.8698358387384,0.235302557248164,0.219672877900948,0.568627450980392,0.00398739149746297
11.7193284298997,17.8854446239334,0.212774203864869,0.196475701336456,0.509803921568627,0.00339086242991038
2.50012966228261,41.8882083058001,0.221831466840231,0.216898350030414,0.401960784313726,0.00323300789348913
7.07404671616494,41.8157209090263,0.224754078321431,0.225050731192443,0.617647058823529,0.00471187062853773
13.9515537239722,3.95574499424494,0.227198993534881,0.214676751956749,0.950980392156863,0.00375468124378819
4.15380277606517,41.7943549839822,0.224165611155851,0.213533635318108,0.401960784313726,0.00307084566840321
2.07204724549644,48.5012413126173,0.220192877986545,0.213768308575776,0.0294117647058824,0.00369083637563783
9.90133354945797,22.980475582095,0.200507014888816,0.188484220809417,0.46078431372549,0.00328946855590473
9.61172423849154,37.0980207162218,0.192606855327155,0.185810846129063,0.617647058823529,0.00221205225388266
8.12009723593597,45.412379648929,0.2157470290066,0.219599414151356,0.784313725490196,0.00353913426797425
6.02937054541668,19.8947468351805,0.208225004021558,0.211553387726359,0.46078431372549,0.00292847293037402
8.54191947780316,40.8163665800021,0.21472736283313,0.208826413385049,0.745098039215686,0.00287077514989331
12.709719377706,6.80456042767074,0.210417256981818,0.201857021934137,0.725490196078431,0.0021581421399095
7.93942605588474,18.2167525800363,0.210515409929304,0.19999930738514,0.46078431372549,0.00273259464234188
4.95408379339852,32.4822753707026,0.230035423268436,0.229108441991582,0.431372549019608,0.00541100258809779
8.2252257835531,42.116895991231,0.209799081276772,0.195973169247714,0.617647058823529,0.0028876068796686
4.28105241268327,36.2405673791825,0.215093819174134,0.21420701308414,0.450980392156863,0.00502971456597834
1.98729087342518,29.3742235906509,0.219065135147865,0.197509283582077,0.333333333333333,0.00349394270291103
3.42004501893963,46.4870703266131,0.213792828753674,0.203349499792012,0.0980392156862745,0.00335963793126393
4.46443087808644,25.1713500218925,0.214873098684011,0.193435824096508,0.509803921568627,0.00215531046991557
17.2651876149847,4.03885816759089,0.216604321013258,0.201522268655746,1,0.00336963076922048
5.4532293731119,28.1309115768099,0.241136526357487,0.214325637432956,0.549019607843137,0.00546315250641816
5.99837884655475,50.0352378034305,0.214517323807307,0.204830325262761,0.392156862745098,0.00274746062905229
6.01840404737746,35.1407736231435,0.210610121237944,0.21772361771341,0.519607843137255,0.001487722458551
5.55255072081588,41.126691594936,0.222261727226088,0.21200198220622,0.401960784313726,0.00396249331097986
9.84945832968643,10.1357836044213,0.204327871301401,0.191861179182519,0.46078431372549,0.00326039141375056
3.45512477726769,34.4121936037155,0.226782223748673,0.233967255261308,0.401960784313726,0.00441352986801957
4.83311848888905,30.2047029433038,0.236338008943037,0.226952688857467,0.431372549019608,0.00398642022867535
3.83089112918236,36.5785500238003,0.214606513005267,0.203013472912741,0.450980392156863,0.0042166230566375
6.31699506448431,38.9918276420401,0.20455446453368,0.196948596289332,0.401960784313726,0.00245872871887665
10.639224914362,18.4043444262986,0.229439513059735,0.211396548826722,0.509803921568627,0.00523830560282035
3.74214500796801,34.2905964649888,0.220590579876339,0.206085609529475,0.401960784313726,0.00450521097066214
4.08401792873565,44.4878669284378,0.225252329878285,0.211906911449187,0.0980392156862745,0.00386365422161827
13.7700159363901,5.12302388085944,0.225103642605953,0.209001629164743,0.950980392156863,0.00434919306260317
9.14463011542826,18.2150008686097,0.211171486959888,0.20470995211137,0.509803921568627,0.00610599270143541
5.8203451227616,33.2337250555551,0.256802842195033,0.249218468037533,0.441176470588235,0.0042863041686193
14.5980080515944,42.6698093847213,0.203797456262508,0.199387285977823,0.745098039215686,0.00225794984551531
5.7327134588968,20.710639993546,0.207944732844024,0.18450849595784,0.441176470588235,0.00299981605769917
5.75292031053906,44.4427294498537,0.217332003016603,0.201386402785012,0.0490196078431373,0.00286643682246657
1.65435456330361,31.9756558834304,0.266949736915385,0.255164915107202,0.0784313725490196,0.00599090163948113
17.2025315155586,1.9273970148431,0.226656607334301,0.215450545475452,1,0.00353847577660882
15.083068512604,7.70296274143985,0.206272786566783,0.208691711651051,0.529411764705882,0.00289759536406431
6.7204823060654,24.3456945818197,0.218980864007898,0.216079947476517,0.53921568627451,0.00305017427161824
6.37455666073485,44.3709462343052,0.217180716506557,0.221391717983034,0.656862745098039,0.00285891811141603
8.31802445442433,31.8148100820322,0.271080808276685,0.260875802267669,0.549019607843137,0.00667315685243464
1.87393090567494,45.7455366367526,0.252721171013328,0.225858071099087,0,0.00337843399495352
15.2122671642154,3.53647712050264,0.226864967081556,0.20360175527853,1,0.0040936474171529
19.3277626801267,6.97939567674067,0.228008486433994,0.21704644918446,0.529411764705882,0.00419054575746503
8.32629053946046,40.1759428114837,0.205605760693558,0.193082823634324,0.745098039215686,0.00321294940352523
9.46068425803068,14.2418623870216,0.225101144110311,0.217952814610829,0.411764705882353,0.00372903367238531
13.587477989227,7.49664067125028,0.193955288928389,0.18926581212179,0.529411764705882,0.00264942086434528
13.9720728436398,2.76210244921378,0.207890746575953,0.209729088308481,1,0.00341897931004165
6.5343143342042,35.6929819065512,0.234705323567916,0.214620878866595,0.519607843137255,0.00525533873490969
6.57560719588268,40.6541168133197,0.23159204334916,0.21450923882209,0.401960784313726,0.00365312988382016
8.3537834757641,42.6163294820299,0.23083144430428,0.219101656066288,0.617647058823529,0.00523011604518264
5.11774424343814,33.7217113273535,0.236583522499674,0.226491967622898,0.441176470588235,0.00366033876973559
11.7901263635991,11.0032443607925,0.200830033938524,0.193808040133496,0.5,0.00356025329029497
6.68005544333296,37.8208578470321,0.197636934195994,0.186090206612647,0.401960784313726,0.002227616428361
9.67964517502173,20.6258731150776,0.196129210414778,0.188335893435508,0.46078431372549,0.00257523380249158
9.00038094028864,33.8470421287543,0.23746779818881,0.239381768258284,0.568627450980392,0.00325861117620962
7.08563551451365,40.0626614263652,0.224819552621699,0.217400969254491,0.401960784313726,0.00363548637926092
5.87981041287219,27.0701298205579,0.22833705813313,0.233580888776794,0.549019607843137,0.00339975095068024
17.8830062366258,4.46037834862905,0.211095921189173,0.201210601308629,1,0.00299892729700657
7.52357545936636,19.7405195205639,0.222429551500496,0.207493614395583,0.46078431372549,0.00372988698233401
15.4661237099171,48.5229712080449,0.211117967466797,0.208375894126645,0.784313725490196,0.00456327517176724
6.35301613903967,36.162452354101,0.213022053524212,0.210152419839464,0.529411764705882,0.00298057388259898
3.26228070427403,45.8544599050927,0.223934434419365,0.203421870568214,0.0980392156862745,0.00330484560155198
7.65811622065805,48.0049770050272,0.210831605977186,0.200880525209435,0.392156862745098,0.00324104423648963
8.25030163847234,45.3436465900965,0.219502922117164,0.20152055630912,0.784313725490196,0.00339477543267064
6.50973197034722,32.6488644176531,0.224385033103952,0.208784766103174,0.441176470588235,0.00404845066955084
10.8065828982011,23.0639014166749,0.225794989505086,0.226750081024861,0.46078431372549,0.00325505984014296
5.3987529796304,46.1795503111471,0.234526221053153,0.225456360037975,0.441176470588235,0.00313497521258521
10.3340824885149,32.017582582465,0.241681499471482,0.230312642188195,0.549019607843137,0.00630511343201878
3.56376674858717,29.8573271289082,0.222729461044859,0.217023461057904,0.333333333333333,0.0025943353883755
5.85534599088418,23.1273708908935,0.209281401247717,0.199404484786302,0.509803921568627,0.0037795334926678
14.6389617887925,7.26121931530869,0.213839846386604,0.198491330980499,0.529411764705882,0.00196950264509299
5.88953258915009,38.2593078726543,0.203267441136852,0.206022672256956,0.401960784313726,0.00211066781848634
9.37612721625081,16.8151783942888,0.233580493467096,0.220703840101264,0.509803921568627,0.0047530751115471
9.85754205064854,34.2947982323628,0.200928915110549,0.2027424843791,0.568627450980392,0.0026932499870812
6.3487096018039,44.9836504360789,0.231210866297978,0.224520098484516,0.656862745098039,0.00356536143282038
6.69912504399171,35.5447215099078,0.218963837492116,0.205484504326948,0.519607843137255,0.00394837350864718
10.8899665841078,12.3042020067376,0.180402354719389,0.182280313803609,0.46078431372549,0.00231039935865718
15.4148195334682,46.7671672088188,0.227118598639063,0.211821189527151,0.745098039215686,0.00290730685744589
9.45121836274886,22.2001693261941,0.198582672901797,0.186950588096638,0.46078431372549,0.00273157216552189
6.34818447661556,47.205064950789,0.20016361927559,0.19704809362434,0.656862745098039,0.0033233071315194
1.81090881705312,30.686170225228,0.233632436384992,0.234620421533911,0.333333333333333,0.00497407014246842
17.7389114124496,11.1575565340375,0.225656735899365,0.218822702718844,0.529411764705882,0.0036710868824199
6.73294622114999,34.4140028132009,0.23397544717687,0.2244849165182,0.519607843137255,0.00361661982700956
6.90175798576654,32.244907306314,0.257769469018322,0.224747555113258,0.549019607843137,0.0048686027483732
16.7527783121717,5.88845288651307,0.244710818365754,0.235872748553735,0.686274509803922,0.00388409840904513
5.53745419829579,42.8771853923135,0.207273561084536,0.199823429803099,0.401960784313726,0.0031488272733633
7.70320287542719,17.3490807298281,0.212897248103486,0.205524195562119,0.509803921568627,0.00175690877499823
6.35533154195099,48.9843691121081,0.206925274737954,0.210441445267566,0.392156862745098,0.00251032297831244
5.7748710379837,35.5717842944232,0.220040863615982,0.226219781684146,0.401960784313726,0.00326840342946511
6.139603652035,40.6630604210288,0.221634017878755,0.206860069642608,0.401960784313726,0.00302277698071141
5.01608100065693,46.4377563444033,0.200603336566228,0.184626428144541,0.441176470588235,0.0038003639712102
2.42613502027855,33.23928178212,0.250891477016845,0.241963994056454,0.42156862745098,0.00533265380456283
4.83641726328474,35.8527595316766,0.219585436759815,0.211219509739185,0.401960784313726,0.00329429207090015
11.6247785021349,8.95572535522959,0.216072243692334,0.212525801258706,0.529411764705882,0.00278818592242469
13.491576012563,15.8939550620874,0.221189681705374,0.216483222348873,0.529411764705882,0.00383052237239501
0.855943325098108,30.6284643113797,0.24854071195126,0.242834475388501,0.333333333333333,0.00462520786439446
17.2892440798538,5.70914010407574,0.226843970153312,0.215142675770577,1,0.00548431606251865
6.22684293189495,30.2132692799126,0.218584644969141,0.211048865461022,0.549019607843137,0.00394126656944671
3.15463268238584,44.6289061260332,0.220548988966935,0.215255890308902,0.0980392156862745,0.00434897818401758
7.74502185673774,34.7792526568505,0.205592185282073,0.194031708198053,0.568627450980392,0.00307274622179399
13.9612503409839,7.33721145426722,0.212643249059946,0.211751304173046,0.529411764705882,0.0042326003828731
2.08919757604996,41.7334247839188,0.250290111705587,0.23015245231917,0.352941176470588,0.00346733295844026
9.80459631545608,38.9639429325432,0.207784204616775,0.19188333432008,0.745098039215686,0.00274712433164015
